LOCATION,SUBJECT,TIME,Value (Housing - IDX2015)
DNK,PRICEINCOME,2024,137.38967032859415
DNK,PRICEINCOME,2025,138.95115486300944
DNK,PRICEINCOME,2026,140.51263939742472
DNK,PRICEINCOME,2027,142.07412393183998
DNK,PRICEINCOME,2028,143.63560846625526
DNK,PRICEINCOME,2029,145.19709300067055
DNK,PRICEINCOME,2030,146.75857753508583
DNK,PRICERENT,1970,58.8754505849053
DNK,PRICERENT,1971,60.4536289291215
DNK,PRICERENT,1972,66.216774139952
DNK,PRICERENT,1973,71.1081176693465
DNK,PRICERENT,1974,68.6753289826841
DNK,PRICERENT,1975,73.5108500226066
DNK,PRICERENT,1976,71.0797083255683
DNK,PRICERENT,1977,72.2126024602859
DNK,PRICERENT,1978,77.2226492573031
DNK,PRICERENT,1979,78.6691551346567
DNK,PRICERENT,1980,72.156098133984
DNK,PRICERENT,1981,64.1593573147846
DNK,PRICERENT,1982,57.1017473313307
DNK,PRICERENT,1983,63.0237635984738
DNK,PRICERENT,1984,67.405808092786
DNK,PRICERENT,1985,75.0135787527581
DNK,PRICERENT,1986,80.4711193167804
DNK,PRICERENT,1987,70.8964464060072
DNK,PRICERENT,1988,67.627257657749
DNK,PRICERENT,1989,63.445203234511
DNK,PRICERENT,1990,55.640793025895
DNK,PRICERENT,1991,54.1657080773933
DNK,PRICERENT,1992,51.6852493610324
DNK,PRICERENT,1993,49.6270151250012
DNK,PRICERENT,1994,54.2673525583497
DNK,PRICERENT,1995,57.2749976802662
DNK,PRICERENT,1996,62.4467667700123
DNK,PRICERENT,1997,67.8370859122471
DNK,PRICERENT,1998,72.5092101889689
DNK,PRICERENT,1999,75.394005033944
DNK,PRICERENT,2000,78.1512505047437
DNK,PRICERENT,2001,80.4570557333563
DNK,PRICERENT,2002,81.3230803262949
DNK,PRICERENT,2003,83.0590817506111
DNK,PRICERENT,2004,89.7165392809722
DNK,PRICERENT,2005,105.1958932741
DNK,PRICERENT,2006,127.914707111788
DNK,PRICERENT,2007,128.660657337881
DNK,PRICERENT,2008,118.738883804389
DNK,PRICERENT,2009,101.402877426298
DNK,PRICERENT,2010,101.428581661172
DNK,PRICERENT,2011,96.8103301616119
DNK,PRICERENT,2012,91.839968689955
DNK,PRICERENT,2013,93.4150416865577
DNK,PRICERENT,2014,95.2853116380561
DNK,PRICERENT,2015,100.0
DNK,PRICERENT,2016,103.333145515957
DNK,PRICERENT,2017,106.23577780644
DNK,PRICERENT,2018,109.924773689184
DNK,PRICERENT,2019,111.813029976876
DNK,PRICERENT,2020,116.411995767644
DNK,PRICERENT,2021,128.412767881171
DNK,PRICERENT,2022,125.234896763675
DNK,PRICERENT,2022,125.98142017935979
DNK,PRICERENT,2023,127.54290471377507
DNK,PRICERENT,2024,129.10438924819036
DNK,PRICERENT,2025,130.66587378260562
DNK,PRICERENT,2026,132.2273583170209
DNK,PRICERENT,2027,133.7888428514362
DNK,PRICERENT,2028,135.35032738585147
DNK,PRICERENT,2029,136.91181192026676
DNK,PRICERENT,2030,138.47329645468204
DNK,REAL,1970,46.3887551427995
DNK,REAL,1971,48.8668413693507
DNK,REAL,1972,52.7600370303644
DNK,REAL,1973,55.6529589686832
DNK,REAL,1974,50.6152938937586
DNK,REAL,1975,53.9350527425537
DNK,REAL,1976,53.7505505491009
DNK,REAL,1977,55.639204456439
DNK,REAL,1978,59.7911390589495
DNK,REAL,1979,59.9815315723396
DNK,REAL,1980,53.6839733793085
DNK,REAL,1981,45.7606137982121
DNK,REAL,1982,40.5397344121456
DNK,REAL,1983,46.1074139964965
DNK,REAL,1984,49.7929768878846
DNK,REAL,1985,56.1946002798505
DNK,REAL,1986,62.245988140366
DNK,REAL,1987,55.1475017068103
DNK,REAL,1988,53.5714266135111
DNK,REAL,1989,50.7508109592391
DNK,REAL,1990,46.1593851277052
DNK,REAL,1991,45.4754246698899
DNK,REAL,1992,44.2114949787837
DNK,REAL,1993,43.3178565594508
DNK,REAL,1994,47.400430521819
DNK,REAL,1995,50.067981919373
DNK,REAL,1996,54.4944134757754
DNK,REAL,1997,59.6756559445362
DNK,REAL,1998,64.0738628467878
DNK,REAL,1999,67.1240141871853
DNK,REAL,2000,69.5424588085199
DNK,REAL,2001,71.9236831085341
DNK,REAL,2002,73.1672496645725
DNK,REAL,2003,75.8976690663123
DNK,REAL,2004,83.2266940032666
DNK,REAL,2005,98.2078129422159
DNK,REAL,2006,119.23143859816
DNK,REAL,2007,120.35856282815
DNK,REAL,2008,110.930491532607
DNK,REAL,2009,96.3972049625673
DNK,REAL,2010,96.7119315452248
DNK,REAL,2011,92.8779681178245
DNK,REAL,2012,88.3194274220411
DNK,REAL,2013,90.9927339821647
DNK,REAL,2014,93.8620289008839
DNK,REAL,2015,100.0
DNK,REAL,2016,104.600919776493
DNK,REAL,2017,108.134741753561
DNK,REAL,2018,112.530057821265
DNK,REAL,2019,114.456642709393
DNK,REAL,2020,119.875283521057
DNK,REAL,2021,131.268195272305
DNK,REAL,2022,121.638851597003
DNK,REAL,2022,117.69613909895598
DNK,REAL,2023,119.25762363337127
DNK,REAL,2024,120.81910816778654
DNK,REAL,2025,122.38059270220182
DNK,REAL,2026,123.94207723661711
DNK,REAL,2027,125.5035617710324
DNK,REAL,2028,127.06504630544767
DNK,REAL,2029,128.62653083986294
DNK,REAL,2030,130.18801537427822
DNK,RENT,1967,9.06059927542796
DNK,RENT,1968,10.0783639703222
DNK,RENT,1969,10.8603075648721
DNK,RENT,1970,11.6794843069701
DNK,RENT,1971,12.8213666596231
DNK,RENT,1972,13.7150146964004
DNK,RENT,1973,14.7451938567219
DNK,RENT,1974,16.0217474878906
DNK,RENT,1975,17.6402426267831
DNK,RENT,1976,19.9910342470713
DNK,RENT,1977,22.2865929696408
DNK,RENT,1978,24.1905618214362
DNK,RENT,1979,26.0988503132976
DNK,RENT,1980,28.0408159990069
DNK,RENT,1981,30.0631299896936
DNK,RENT,1982,33.0040899342062
DNK,RENT,1983,36.2718201505859
DNK,RENT,1984,39.1660964850103
DNK,RENT,1985,41.1734192248431
DNK,RENT,1986,42.90064530373
DNK,RENT,1987,45.0946974843321
DNK,RENT,1988,47.8022468777789
DNK,RENT,1989,50.6031559920269
DNK,RENT,1990,53.3573914953536
DNK,RENT,1991,55.5047550662841
DNK,RENT,1992,57.2319861447544
DNK,RENT,1993,59.0058983335213
DNK,RENT,1994,60.5930810815188
DNK,RENT,1995,61.7601288372646
DNK,RENT,1996,62.6937635421528
DNK,RENT,1997,64.374311010535
DNK,RENT,1998,65.6347234866654
DNK,RENT,1999,67.385295120284
DNK,RENT,2000,69.2318812534944
DNK,RENT,2001,71.1857334487603
DNK,RENT,2002,72.9689198647522
DNK,RENT,2003,74.993748645894
DNK,RENT,2004,77.0269142323715
DNK,RENT,2005,78.8434303711642
DNK,RENT,2006,80.4599631735685
DNK,RENT,2007,82.1431554215744
DNK,RENT,2008,84.4179633732018
DNK,RENT,2009,86.9844195232431
DNK,RENT,2010,89.4008831714097
DNK,RENT,2011,92.0839946011498
DNK,RENT,2012,94.4587992205549
DNK,RENT,2013,96.4502957791041
DNK,RENT,2014,98.1251537215661
DNK,RENT,2015,100.0
DNK,RENT,2016,101.349880021247
DNK,RENT,2017,102.958096016649
DNK,RENT,2018,104.191318258406
DNK,RENT,2019,105.116241189203
DNK,RENT,2020,106.107833564768
DNK,RENT,2021,107.474369698145
DNK,RENT,2022,109.715857926494
DNK,RENT,2022,101.12557693814838
DNK,RENT,2023,102.68706147256366
DNK,RENT,2024,104.24854600697894
DNK,RENT,2025,105.81003054139421
DNK,RENT,2026,107.3715150758095
DNK,RENT,2027,108.93299961022478
DNK,RENT,2028,110.49448414464007
DNK,RENT,2029,112.05596867905535
DNK,RENT,2030,113.61745321347063
EA,NOMINAL,1980,23.7335880167031
EA,NOMINAL,1981,27.0580858400238
EA,NOMINAL,1982,27.9757448659238
EA,NOMINAL,1983,29.6484138572423
EA,NOMINAL,1984,30.2772650030436
EA,NOMINAL,1985,30.9747316418773
EA,NOMINAL,1986,32.3219428175249
EA,NOMINAL,1987,35.2110596341155
EA,NOMINAL,1988,38.7783200298263
EA,NOMINAL,1989,43.5423325701094
EA,NOMINAL,1990,48.4510019003968
EA,NOMINAL,1991,52.4032862380029
EA,NOMINAL,1992,54.849276854634
EA,NOMINAL,1993,56.1232946222757
EA,NOMINAL,1994,57.3660122270756
EA,NOMINAL,1995,58.1574059702194
EA,NOMINAL,1996,59.4155910500854
EA,NOMINAL,1997,60.3820011273526
EA,NOMINAL,1998,61.6664395353907
EA,NOMINAL,1999,64.295793345811
EA,NOMINAL,2000,67.7359166979368
EA,NOMINAL,2001,71.1197170932654
EA,NOMINAL,2002,75.7403425511836
EA,NOMINAL,2003,80.1685244759857
EA,NOMINAL,2004,85.444516064872
EA,NOMINAL,2005,91.3774999999998
EA,NOMINAL,2006,97.8824999999998
EA,NOMINAL,2007,102.4575
EA,NOMINAL,2008,103.89
EA,NOMINAL,2009,100.545
EA,NOMINAL,2010,101.3825
EA,NOMINAL,2011,102.5175
EA,NOMINAL,2012,100.3225
EA,NOMINAL,2013,98.2649999999998
EA,NOMINAL,2014,98.4799999999998
EA,NOMINAL,2015,100.0
EA,NOMINAL,2016,104.005
EA,NOMINAL,2017,108.5075
EA,NOMINAL,2018,113.6625
EA,NOMINAL,2019,118.635
EA,NOMINAL,2020,124.8075
EA,NOMINAL,2021,134.6625
EA,NOMINAL,2022,144.219999999089
EA,PRICEINCOME,1980,97.2982199031135
EA,PRICEINCOME,1981,98.8237804040937
EA,PRICEINCOME,1982,93.2343997370652
EA,PRICEINCOME,1983,91.5639595077669
EA,PRICEINCOME,1984,87.1171392207299
EA,PRICEINCOME,1985,83.3252551283572
EA,PRICEINCOME,1986,82.2069623592187
EA,PRICEINCOME,1987,85.1390452616774
EA,PRICEINCOME,1988,88.4100433437912
EA,PRICEINCOME,1989,92.0045990458069
EA,PRICEINCOME,1990,94.5374146425216
EA,PRICEINCOME,1991,95.8637484742867
EA,PRICEINCOME,1992,94.8666564912434
EA,PRICEINCOME,1993,94.8088686999162
EA,PRICEINCOME,1994,94.2652967166378
EA,PRICEINCOME,1995,91.8556726072351
EA,PRICEINCOME,1996,90.850781125235
EA,PRICEINCOME,1997,89.907492877943
EA,PRICEINCOME,1998,89.2733513384186
EA,PRICEINCOME,1999,90.1375443985227
EA,PRICEINCOME,2000,91.2955277740762
EA,PRICEINCOME,2001,91.1424277729295
EA,PRICEINCOME,2002,94.7930287376994
EA,PRICEINCOME,2003,97.6448178011578
EA,PRICEINCOME,2004,101.028613774794
EA,PRICEINCOME,2005,105.350104199857
EA,PRICEINCOME,2006,108.787544865124
EA,PRICEINCOME,2007,110.068531325205
EA,PRICEINCOME,2008,108.612407603659
EA,PRICEINCOME,2009,106.321840812253
EA,PRICEINCOME,2010,106.232527783045
EA,PRICEINCOME,2011,105.637155472352
EA,PRICEINCOME,2012,103.789793741219
EA,PRICEINCOME,2013,101.376353440402
EA,PRICEINCOME,2014,100.303191528906
EA,PRICEINCOME,2015,100.0
EA,PRICEINCOME,2016,101.7046744738
EA,PRICEINCOME,2017,103.323383333272
EA,PRICEINCOME,2018,105.015475652507
EA,PRICEINCOME,2019,106.743421782914
EA,PRICEINCOME,2020,112.464492037691
EA,PRICEINCOME,2021,117.384831845166
EA,PRICEINCOME,2022,118.883499140171
EA,PRICERENT,1996,82.9164908212291
EA,PRICERENT,1997,81.8542605465248
EA,PRICERENT,1998,81.8158176882698
EA,PRICERENT,1999,83.8339599065554
EA,PRICERENT,2000,87.1698753672222
EA,PRICERENT,2001,90.2165913286275
EA,PRICERENT,2002,94.1477162312152
EA,PRICERENT,2003,97.6997849064773
EA,PRICERENT,2004,102.180777131265
EA,PRICERENT,2005,107.083701879516
EA,PRICERENT,2006,112.347839426852
EA,PRICERENT,2007,115.281785456819
EA,PRICERENT,2008,114.737192936897
EA,PRICERENT,2009,109.152247407881
EA,PRICERENT,2010,108.451985618864
EA,PRICERENT,2011,108.1892203934
EA,PRICERENT,2012,104.348108797064
EA,PRICERENT,2013,100.754935050946
EA,PRICERENT,2014,99.5931367081454
EA,PRICERENT,2015,100.0
EA,PRICERENT,2016,102.911079372109
EA,PRICERENT,2017,106.06361424279
EA,PRICERENT,2018,109.809684508645
EA,PRICERENT,2019,113.090044967145
EA,PRICERENT,2020,117.469031435347
EA,PRICERENT,2021,125.253294616521
EA,PRICERENT,2022,131.968778675897
EA,REAL,1980,71.2282062355699
EA,REAL,1981,72.9874270788024
EA,REAL,1982,68.3892358950039
EA,REAL,1983,66.8294517806455
EA,REAL,1984,63.7939177761905
EA,REAL,1985,61.8434177353565
EA,REAL,1986,62.6115463484228
EA,REAL,1987,66.4009165264712
EA,REAL,1988,70.6600106902868
EA,REAL,1989,75.6525719837099
EA,REAL,1990,80.5704074194601
EA,REAL,1991,83.3256997834294
EA,REAL,1992,83.3816731146114
EA,REAL,1993,82.0396527531471
EA,REAL,1994,81.4052332735643
EA,REAL,1995,80.3087123946725
EA,REAL,1996,80.4318712509876
EA,REAL,1997,80.4390971958339
EA,REAL,1998,81.4076460819959
EA,REAL,1999,84.0417962375018
EA,REAL,2000,86.53576181924
EA,REAL,2001,88.6707685351876
EA,REAL,2002,92.6632891453759
EA,REAL,2003,95.9953294939774
EA,REAL,2004,100.289726946908
EA,REAL,2005,105.197151787549
EA,REAL,2006,110.12352731923
EA,REAL,2007,112.585862902484
EA,REAL,2008,111.052250818664
EA,REAL,2009,108.235000579011
EA,REAL,2010,107.568020854153
EA,REAL,2011,106.373820609141
EA,REAL,2012,102.257377592071
EA,REAL,2013,99.0454424194588
EA,REAL,2014,98.8001416754747
EA,REAL,2015,100.0
EA,REAL,2016,103.541753012858
EA,REAL,2017,106.644369430933
EA,REAL,2018,110.062149147975
EA,REAL,2019,113.577693997669
EA,REAL,2020,118.78811909664
EA,REAL,2021,125.415484723886
EA,REAL,2022,125.953896430509
EA,RENT,1996,71.6596608334229
EA,RENT,1997,73.7688399999998
EA,RENT,1998,75.3715508333332
EA,RENT,1999,76.6918724999998
EA,RENT,2000,77.7041666666665
EA,RENT,2001,78.8299999999998
EA,RENT,2002,80.4449999999999
EA,RENT,2003,82.0524999999999
EA,RENT,2004,83.6149999999999
EA,RENT,2005,85.3283333333332
EA,RENT,2006,87.1199999999998
EA,RENT,2007,88.8741666666665
EA,RENT,2008,90.5533333333332
EA,RENT,2009,92.1183333333332
EA,RENT,2010,93.4824999999998
EA,RENT,2011,94.7616666666665
EA,RENT,2012,96.1474999999998
EA,RENT,2013,97.5324999999998
EA,RENT,2014,98.8849999999998
EA,RENT,2015,100.0
EA,RENT,2016,101.061666666667
EA,RENT,2017,102.3025
EA,RENT,2018,103.5075
EA,RENT,2019,104.900833333333
EA,RENT,2020,106.245
EA,RENT,2021,107.505833333333
EA,RENT,2022,109.287500000215
EA17,NOMINAL,1970,7.76861952683585
EA17,NOMINAL,1971,8.23814444278014
EA17,NOMINAL,1972,8.8855372377001
EA17,NOMINAL,1973,9.93003807130031
EA17,NOMINAL,1974,12.5025616331252
EA17,NOMINAL,1975,13.4812695606343
EA17,NOMINAL,1976,15.3456297032894
EA17,NOMINAL,1977,17.7416367281537
EA17,NOMINAL,1978,20.000523185681
EA17,NOMINAL,1979,22.3162521992212
EA17,NOMINAL,1980,25.1083351559212
EA17,NOMINAL,1981,28.4171781841405
EA17,NOMINAL,1982,29.6205130854942
EA17,NOMINAL,1983,30.7936348040007
EA17,NOMINAL,1984,30.9550760995269
EA17,NOMINAL,1985,31.4727131796013
EA17,NOMINAL,1986,32.9397750210154
EA17,NOMINAL,1987,35.7108998102982
EA17,NOMINAL,1988,39.0190649257109
EA17,NOMINAL,1989,44.4514201782431
EA17,NOMINAL,1990,49.4647065891119
EA17,NOMINAL,1991,52.707495938201
EA17,NOMINAL,1992,54.4854139724009
EA17,NOMINAL,1993,55.5519630967845
EA17,NOMINAL,1994,56.6314338170004
EA17,NOMINAL,1995,57.1171145843812
EA17,NOMINAL,1996,57.0452191056852
EA17,NOMINAL,1997,57.1953075640602
EA17,NOMINAL,1998,58.8743218903204
EA17,NOMINAL,1999,62.087867108469
EA17,NOMINAL,2000,66.1206126741901
EA17,NOMINAL,2001,69.941735110451
EA17,NOMINAL,2002,74.3460096140917
EA17,NOMINAL,2003,80.0306549689099
EA17,NOMINAL,2004,85.903583485419
EA17,NOMINAL,2005,92.8037241663292
EA17,NOMINAL,2006,99.2598572953419
EA17,NOMINAL,2007,103.767450050265
EA17,NOMINAL,2008,104.801530175581
EA17,NOMINAL,2009,100.730485883857
EA17,NOMINAL,2010,101.633578815395
EA17,NOMINAL,2011,102.802776839817
EA17,NOMINAL,2012,100.517748468806
EA17,NOMINAL,2013,98.4007921366579
EA17,NOMINAL,2014,98.5693839894503
EA17,NOMINAL,2015,100.0
EA17,NOMINAL,2016,104.011561430935
EA17,NOMINAL,2017,108.454693636965
EA17,NOMINAL,2018,113.604173301259
EA17,NOMINAL,2019,118.504897109305
EA17,NOMINAL,2020,124.759692134788
EA17,NOMINAL,2021,134.775376939768
EA17,NOMINAL,2022,144.202182855762
EA17,PRICEINCOME,1980,108.574126894592
EA17,PRICEINCOME,1981,109.656059188742
EA17,PRICEINCOME,1982,104.144535291523
EA17,PRICEINCOME,1983,98.5332884982592
EA17,PRICEINCOME,1984,91.356563499395
EA17,PRICEINCOME,1985,86.2175236579058
EA17,PRICEINCOME,1986,85.1449279822402
EA17,PRICEINCOME,1987,87.662447563714
EA17,PRICEINCOME,1988,90.1284321238665
EA17,PRICEINCOME,1989,94.9786272040347
EA17,PRICEINCOME,1990,97.4680919097717
EA17,PRICEINCOME,1991,97.1597396072495
EA17,PRICEINCOME,1992,94.7755385840154
EA17,PRICEINCOME,1993,94.4417403485943
EA17,PRICEINCOME,1994,93.6666447062214
EA17,PRICEINCOME,1995,90.5921705986866
EA17,PRICEINCOME,1996,87.5341785678832
EA17,PRICEINCOME,1997,85.3506510944556
EA17,PRICEINCOME,1998,85.3082810979891
EA17,PRICEINCOME,1999,87.079114288521
EA17,PRICEINCOME,2000,89.1001600171239
EA17,PRICEINCOME,2001,89.6121776981876
EA17,PRICEINCOME,2002,92.9884411008108
EA17,PRICEINCOME,2003,97.4001983513958
EA17,PRICEINCOME,2004,101.573628509795
EA17,PRICEINCOME,2005,107.005481023167
EA17,PRICEINCOME,2006,110.293976445632
EA17,PRICEINCOME,2007,111.310013041884
EA17,PRICEINCOME,2008,109.228969228248
EA17,PRICEINCOME,2009,106.217429920768
EA17,PRICEINCOME,2010,106.276122754344
EA17,PRICEINCOME,2011,105.781810283501
EA17,PRICEINCOME,2012,103.897209736624
EA17,PRICEINCOME,2013,101.457393591495
EA17,PRICEINCOME,2014,100.38441799874
EA17,PRICEINCOME,2015,100.0
EA17,PRICEINCOME,2016,101.732575558353
EA17,PRICEINCOME,2017,103.291201439151
EA17,PRICEINCOME,2018,104.965882808924
EA17,PRICEINCOME,2019,106.555321043398
EA17,PRICEINCOME,2020,112.412543576481
EA17,PRICEINCOME,2021,117.469508978296
EA17,PRICEINCOME,2022,118.708776606163
EA17,PRICERENT,1970,68.8059634624643
EA17,PRICERENT,1971,69.3333587425365
EA17,PRICERENT,1972,70.7576216734784
EA17,PRICERENT,1973,73.48152931198
EA17,PRICERENT,1974,86.3582161733757
EA17,PRICERENT,1975,84.292500630722
EA17,PRICERENT,1976,87.1048270450515
EA17,PRICERENT,1977,94.1297122604924
EA17,PRICERENT,1978,99.7250450317427
EA17,PRICERENT,1979,99.8461173620314
EA17,PRICERENT,1980,100.923396847472
EA17,PRICERENT,1981,103.488890049375
EA17,PRICERENT,1982,97.9174649766451
EA17,PRICERENT,1983,92.8471104392775
EA17,PRICERENT,1984,85.5676690930789
EA17,PRICERENT,1985,82.8189802989589
EA17,PRICERENT,1986,82.6243939277063
EA17,PRICERENT,1987,86.0994586933361
EA17,PRICERENT,1988,90.2245583614253
EA17,PRICERENT,1989,97.6196341222182
EA17,PRICERENT,1990,103.069552489448
EA17,PRICERENT,1991,103.446816603983
EA17,PRICERENT,1992,99.4531782796517
EA17,PRICERENT,1993,94.6613327248698
EA17,PRICERENT,1994,91.9110114864331
EA17,PRICERENT,1995,88.7735983783003
EA17,PRICERENT,1996,85.0321892152438
EA17,PRICERENT,1997,82.2161390108155
EA17,PRICERENT,1998,82.1993647711381
EA17,PRICERENT,1999,85.0963768140207
EA17,PRICERENT,2000,88.9353240568726
EA17,PRICERENT,2001,92.1154303739287
EA17,PRICERENT,2002,95.6858002220455
EA17,PRICERENT,2003,100.607327436271
EA17,PRICERENT,2004,105.410462020417
EA17,PRICERENT,2005,110.949619393986
EA17,PRICERENT,2006,115.146921990399
EA17,PRICERENT,2007,116.62705634224
EA17,PRICERENT,2008,114.704013172545
EA17,PRICERENT,2009,108.86225575985
EA17,PRICERENT,2010,108.333662400236
EA17,PRICERENT,2011,107.836015104005
EA17,PRICERENT,2012,103.825588369113
EA17,PRICERENT,2013,100.365922313518
EA17,PRICERENT,2014,99.4964690070751
EA17,PRICERENT,2015,100.0
EA17,PRICERENT,2016,103.137914357275
EA17,PRICERENT,2017,106.545271837758
EA17,PRICERENT,2018,110.416212630603
EA17,PRICERENT,2019,113.664197756438
EA17,PRICERENT,2020,118.317593200643
EA17,PRICERENT,2021,126.437120893585
EA17,PRICERENT,2022,132.726706819972
EA17,REAL,1970,57.421417591127
EA17,REAL,1971,57.5141074701894
EA17,REAL,1972,58.5553412203976
EA17,REAL,1973,59.8060695077609
EA17,REAL,1974,66.0490699582374
EA17,REAL,1975,64.2017518377879
EA17,REAL,1976,66.2500432095967
EA17,REAL,1977,69.6094952306636
EA17,REAL,1978,72.7114638170324
EA17,REAL,1979,73.7562559245239
EA17,REAL,1980,73.7008077844093
EA17,REAL,1981,74.9829180395064
EA17,REAL,1982,70.7624849857966
EA17,REAL,1983,67.8751141048351
EA17,REAL,1984,63.9598603658891
EA17,REAL,1985,61.8334503738523
EA17,REAL,1986,62.9839584678161
EA17,REAL,1987,66.6119682365394
EA17,REAL,1988,70.414096019708
EA17,REAL,1989,76.4861203633142
EA17,REAL,1990,81.6443198958503
EA17,REAL,1991,83.385155314082
EA17,REAL,1992,82.6830103325466
EA17,REAL,1993,81.2431652665405
EA17,REAL,1994,80.4965348420569
EA17,REAL,1995,79.0205366268524
EA17,REAL,1996,77.3985350041316
EA17,REAL,1997,76.4101737616238
EA17,REAL,1998,77.9282580807243
EA17,REAL,1999,81.3377893725302
EA17,REAL,2000,84.6270642641781
EA17,REAL,2001,87.3643934513374
EA17,REAL,2002,91.1108638993553
EA17,REAL,2003,95.9825371509937
EA17,REAL,2004,100.987302049749
EA17,REAL,2005,106.99220231561
EA17,REAL,2006,111.787766312017
EA17,REAL,2007,114.098041811356
EA17,REAL,2008,112.065591728783
EA17,REAL,2009,108.474316413473
EA17,REAL,2010,107.863467056664
EA17,REAL,2011,106.693641478928
EA17,REAL,2012,102.476678628677
EA17,REAL,2013,99.186129828985
EA17,REAL,2014,98.8870125163126
EA17,REAL,2015,100.0
EA17,REAL,2016,103.539021511968
EA17,REAL,2017,106.557424015527
EA17,REAL,2018,109.949200568646
EA17,REAL,2019,113.360249050679
EA17,REAL,2020,118.643052352128
EA17,REAL,2021,125.356227116855
EA17,REAL,2022,125.722376025206
ESP,NOMINAL,1971,1.85555430653621
ESP,NOMINAL,1972,1.96802194104737
ESP,NOMINAL,1973,2.38973826364162
ESP,NOMINAL,1974,3.26128781745792
ESP,NOMINAL,1975,3.51431512389297
ESP,NOMINAL,1976,4.10792884938944
ESP,NOMINAL,1977,5.61344567514059
ESP,NOMINAL,1978,7.45018490748227
ESP,NOMINAL,1979,7.84162052573832
ESP,NOMINAL,1980,8.23305614399438
ESP,NOMINAL,1981,8.73525684162289
ESP,NOMINAL,1982,9.02643206910994
ESP,NOMINAL,1983,10.7734834373248
ESP,NOMINAL,1984,11.5896564250009
ESP,NOMINAL,1985,12.7543573371441
ESP,NOMINAL,1986,14.7131725075668
ESP,NOMINAL,1987,20.7068763944254
ESP,NOMINAL,1988,26.2219488633117
ESP,NOMINAL,1989,32.4084822774486
ESP,NOMINAL,1990,37.4619253432643
ESP,NOMINAL,1991,42.672742068569
ESP,NOMINAL,1992,42.3859722890556
ESP,NOMINAL,1993,42.2600733614643
ESP,NOMINAL,1994,42.8930651918537
ESP,NOMINAL,1995,44.3933607456494
ESP,NOMINAL,1996,45.5229539015376
ESP,NOMINAL,1997,47.4638957019028
ESP,NOMINAL,1998,49.7720427077424
ESP,NOMINAL,1999,53.2447547938012
ESP,NOMINAL,2000,57.2385485523904
ESP,NOMINAL,2001,62.676682785846
ESP,NOMINAL,2002,73.3081477824407
ESP,NOMINAL,2003,87.9508924997902
ESP,NOMINAL,2004,104.07644680877
ESP,NOMINAL,2005,119.271747930548
ESP,NOMINAL,2006,135.500411248972
ESP,NOMINAL,2007,148.79112802218
ESP,NOMINAL,2008,146.666133334667
ESP,NOMINAL,2009,136.975157562107
ESP,NOMINAL,2010,134.555163612091
ESP,NOMINAL,2011,124.270189324527
ESP,NOMINAL,2012,105.905235236912
ESP,NOMINAL,2013,96.2392594018516
ESP,NOMINAL,2014,96.5392586518535
ESP,NOMINAL,2015,100.0
ESP,NOMINAL,2016,104.622738443154
ESP,NOMINAL,2017,111.105222236945
ESP,NOMINAL,2018,118.580203549491
ESP,NOMINAL,2019,124.71518821203
ESP,NOMINAL,2020,127.505181237047
ESP,NOMINAL,2021,132.195169512077
ESP,NOMINAL,2022,141.978395054061
ESP,NOMINAL,2022,110.20704442487607
ESP,NOMINAL,2023,111.76852895929134
ESP,NOMINAL,2024,113.33001349370663
ESP,NOMINAL,2025,114.8914980281219
ESP,NOMINAL,2026,116.45298256253719
ESP,NOMINAL,2027,118.01446709695247
ESP,NOMINAL,2028,119.57595163136776
ESP,NOMINAL,2029,121.13743616578304
ESP,NOMINAL,2030,122.69892070019831
ESP,PRICEINCOME,1971,67.4376994442981
ESP,PRICEINCOME,1972,61.4390985460634
ESP,PRICEINCOME,1973,62.2175911127537
ESP,PRICEINCOME,1974,69.7317897127462
ESP,PRICEINCOME,1975,64.9074518217953
ESP,PRICEINCOME,1976,63.6333135861544
ESP,PRICEINCOME,1977,70.666829513982
ESP,PRICEINCOME,1978,77.6742179782515
ESP,PRICEINCOME,1979,71.2304928176556
ESP,PRICEINCOME,1980,66.2340828054474
ESP,PRICEINCOME,1981,61.6869075832207
ESP,PRICEINCOME,1982,55.4751174473242
ESP,PRICEINCOME,1983,59.2789743976292
ESP,PRICEINCOME,1984,58.9226648653688
ESP,PRICEINCOME,1985,58.9824152915085
ESP,PRICEINCOME,1986,59.6524190714161
ESP,PRICEINCOME,1987,76.3765395104356
ESP,PRICEINCOME,1988,88.0686959634222
ESP,PRICEINCOME,1989,96.8748910200856
ESP,PRICEINCOME,1990,98.8469788085565
ESP,PRICEINCOME,1991,101.774871705086
ESP,PRICEINCOME,1992,94.3808980899732
ESP,PRICEINCOME,1993,89.0988161370459
ESP,PRICEINCOME,1994,88.3327876656982
ESP,PRICEINCOME,1995,84.4927851600551
ESP,PRICEINCOME,1996,81.7879536634285
ESP,PRICEINCOME,1997,80.1755113746826
ESP,PRICEINCOME,1998,79.3457093455968
ESP,PRICEINCOME,1999,80.4609786836677
ESP,PRICEINCOME,2000,79.6419376617341
ESP,PRICEINCOME,2001,81.4212869565413
ESP,PRICEINCOME,2002,91.5743424427172
ESP,PRICEINCOME,2003,104.477050268506
ESP,PRICEINCOME,2004,119.06647245719
ESP,PRICEINCOME,2005,130.258816345966
ESP,PRICEINCOME,2006,142.348662230635
ESP,PRICEINCOME,2007,151.636078201495
ESP,PRICEINCOME,2008,144.166280942674
